10000NFTUSDT,REQUSDT,10000NFTUSDT_perc,REQUSDT_perc,spread,zscore
0.006419,0.0812,1.0,1.0,0.00215755780851294,
0.006285,0.0789,0.9791244742171678,0.9716748768472907,0.0021442636833949617,
0.006389,0.0847,0.995326374824739,1.043103448275862,0.0019438749554316,
0.006431,0.0896,1.0018694500701044,1.103448275862069,0.001728718961117726,
0.0064,0.0973,0.9970400373890014,1.1982758620689655,0.001293616684338781,
0.006259,0.0905,0.9750739990652749,1.1145320197044335,0.0015094862274682387,
0.006564,0.0897,1.0225891883470946,1.104679802955665,0.0018564708796011166,
0.006497,0.0842,1.0121514254556785,1.036945812807882,0.002078115363014649,
0.006052,0.1181,0.9428259853559744,1.454433497536946,-0.00014598427111603331,
0.006028,0.1153,0.9390870852157657,1.4199507389162562,-2.3037988650961502e-05,
0.006078,0.1029,0.9468764605078672,1.267241379310345,0.0006777241194086377,
0.006238,0.1031,0.9718024614425922,1.269704433497537,0.0008272279563754188,
0.006609,0.1332,1.029599626109986,1.640394088669951,-0.00038144458012409534,
0.006625,0.1202,1.0320922262034584,1.480295566502463,0.0003168060170351634,
0.006668,0.1218,1.0387910889546659,1.5000000000000002,0.0002758367127694084,
0.006642,0.1165,1.034740613802773,1.434729064039409,0.0005279850331497216,
0.006599,0.1177,1.0280417510515656,1.4495073891625616,0.0004220080549504051,
0.006648,0.1135,1.0356753388378253,1.3977832512315271,0.0006914274786480124,
0.006703,0.1143,1.044243651659137,1.4076354679802956,0.0007044428265151345,
0.006553,0.1088,1.0208755257828321,1.3399014778325122,0.0008430873099286671,
0.006392,0.1145,0.9957937373422652,1.4100985221674878,0.0003829466634819147,-0.7021309862476481
0.00638,0.1075,0.9939242872721608,1.3238916256157636,0.0007383123696445932,-0.18450662544657617
0.006465,0.1129,1.0071662252687335,1.3903940886699508,0.0005399159677476704,-0.3750441145132669
0.006539,0.1132,1.0186945007010437,1.3940886699507389,0.0005981717231978408,-0.21448875909642204
0.006539,0.1121,1.0186945007010437,1.3805418719211824,0.0006559006198805471,-0.04862061544364996
0.006679,0.1152,1.040504751518928,1.4187192118226601,0.0006332100928656478,-0.0350336768397378
0.006355,0.1136,0.99002959962611,1.3990147783251232,0.00039317939713140286,-0.37413125282911347
0.006536,0.1179,1.0182271381835177,1.4519704433497538,0.0003485118919171861,-0.3790049295895786
0.006646,0.1273,1.035363763826141,1.5677339901477834,-3.480777064412358e-05,-1.3867736814971001
0.00651,0.1202,1.014176663031625,1.480295566502463,0.00020180601703516376,-0.7789778721303525
0.006884,0.1229,1.0724411902165447,1.5135467980295567,0.00043410781608670297,-0.11055286736115165
0.006855,0.1195,1.0679233525471257,1.4716748768472907,0.0005835425876514313,0.4187189930903744
0.006735,0.1196,1.049228851846082,1.4729064039408868,0.00045829450613482127,0.04984592241696893
0.006665,0.1185,1.0383237264371397,1.45935960591133,0.00044602340281752785,-0.18560672856738178
0.005864,0.121,0.9135379342576726,1.4901477832512315,-0.00048617863509771344,-3.184097079453888
0.005794,0.1162,0.9026328088487302,1.4310344827586208,-0.0003042707223004492,-2.162880256113203
0.00608,0.1224,0.9471880355195513,1.5073891625615763,-0.0003436517763302487,-1.937813811999963
0.006163,0.1282,0.9601183985044399,1.578817733990148,-0.0005650405042936114,-2.1083919366612056
0.006152,0.1292,0.9584047359401776,1.5911330049261085,-0.0006285213194597078,-1.9296630428280452
0.0062,0.1315,0.9658825362205951,1.6194581280788178,-0.0007012271943417307,-1.8100341167857672
0.006227,0.1354,0.9700887988783299,1.667487684729064,-0.0008789023734895075,-1.8896410540634976
0.006336,0.1322,0.9870696370151113,1.6280788177339904,-0.0006019637649579994,-1.2319390111095785
0.006205,0.1317,0.9666614737498052,1.62192118226601,-0.0007067233573749511,-1.2913446870608685
0.006185,0.1299,0.9635457236329646,1.5997536945812807,-0.0006322578900759745,-1.0498241448679444
0.006238,0.1365,0.9718024614425922,1.681034482758621,-0.0009256312701722159,-1.4245232535137649
0.006367,0.1372,0.9918990496962143,1.6896551724137931,-0.0008333678407884812,-1.1538092149403327
0.006444,0.1341,1.0038946876460508,1.6514778325123154,-0.0005936773137735817,-0.6459761486044954
0.00644,0.1324,1.0032715376226826,1.6305418719211822,-0.000508459927991217,-0.416344516883879
0.006551,0.1348,1.0205639507711481,1.6600985221674878,-0.0005234138843898499,-0.3790320600496825
0.006258,0.133,0.9749182115594328,1.637931034482759,-0.0007219484170908766,-0.7197721957231452
0.00643,0.1362,1.0017136625642622,1.6773399014778325,-0.0007178870256223848,-0.6383923117496078
0.006213,0.1345,0.9679077737965415,1.6564039408866997,-0.0008456696398400215,-0.8406036272902176
0.006283,0.1369,0.9788128992054838,1.685960591133005,-0.0009016235962386529,-0.9471655805122371
0.00621,0.1353,0.9674404112790155,1.6662561576354682,-0.0008906542919728984,-0.9270834019925729
0.006282,0.1352,0.9786571116996416,1.6650246305418719,-0.0008134062104562878,-0.7854083969543144
0.006353,0.1344,0.9897180246144259,1.6551724137931034,-0.0007004215583234106,-0.10119658912217455
0.006411,0.1332,0.9987536999532637,1.640394088669951,-0.0005794445801240956,0.7592692762213304
0.006165,0.1304,0.960429973516124,1.6059113300492611,-0.0006784982976590229,0.2552381108270279
0.00608,0.1261,0.9471880355195513,1.5529556650246306,-0.0005378307924448072,1.30548811564829
0.005715,0.1147,0.8903255958872097,1.41256157635468,-0.0003045494995513043,2.4623690359097976
0.005794,0.1213,0.9026328088487302,1.4938423645320198,-0.0005719228796475439,0.7275925120701079
0.005865,0.1219,0.9136937217635146,1.501231527093596,-0.0005324113687472003,0.8855604835867527
0.005921,0.1192,0.9224178220906682,1.4679802955665027,-0.0003347131677987397,1.8673020233745292
0.00586,0.1188,0.9129147842343044,1.4630541871921183,-0.0003747208417323013,1.4602792412683485
0.00584,0.1182,0.9097990341174637,1.455665024630542,-0.00036323235263264336,1.378827873684413
0.00596,0.1187,0.9284935348185075,1.4618226600985222,-0.0002694727602156914,1.6746743313141734
0.005678,0.1107,0.8845614581710546,1.3633004926108376,-0.00013162623888691733,2.027661649062693
0.00581,0.1087,0.9051254089422028,1.3386699507389164,0.00010533539144527617,2.4602856906527455
0.00568,0.1046,0.8848730331827387,1.288177339901478,0.00019050673362627432,2.2719034027298575
0.005828,0.1092,0.9079295840473594,1.3448275862068968,9.709498386222763e-05,1.7169749262755012
0.005803,0.1074,0.9040348964013086,1.3226600985221675,0.00016656045116120264,1.6854168774500875
0.005803,0.1094,0.9040348964013086,1.3472906403940887,6.159882082900931e-05,1.2512086013895332
0.005878,0.1084,0.915718959339461,1.3349753694581281,0.0001890796359951064,1.445894903810095
0.00579,0.1064,0.9020096588253622,1.3103448275862069,0.0002060412663272993,1.3668036726093522
0.00583,0.1072,0.9082411590590435,1.3201970443349755,0.0002040566141944221,1.2604407100125103
0.005849,0.1136,0.9112011216700421,1.3990147783251232,-0.00011282060286859751,0.27915226121585346
0.005795,0.1186,0.9027885963545723,1.4605911330049262,-0.00042922467869908193,-0.7733131628774966
0.005684,0.1135,0.8854961832061068,1.3977832512315271,-0.00027257252135198806,-0.3262393215111433
0.005742,0.1221,0.8945318585449447,1.5036945812807883,-0.0006659075317804212,-1.6611881408760758
0.005697,0.1184,0.8875214207820532,1.4581280788177342,-0.0005167285156658626,-1.1644765393556833
0.0059,0.1241,0.9191462844679856,1.5283251231527095,-0.0006128691621126144,-1.3751421549660463
0.005844,0.1222,0.9104221841408319,1.5049261083743843,-0.0005691556132970304,-1.2344543516853326
0.005838,0.1237,0.9094874591057798,1.5233990147783252,-0.0006538768360461753,-1.4537888621651114
0.005793,0.132,0.9024770213428883,1.6256157635467983,-0.0011344676019247792,-2.397596328558883
0.00544,0.1177,0.8474840317806512,1.4495073891625616,-0.0007369919450495943,-1.2457482732481946
0.005615,0.1194,0.8747468453030067,1.4704433497536948,-0.0006512093308319589,-0.9686792915073209
0.005555,0.1136,0.8653995949524848,1.3990147783251232,-0.0004068206028685975,-0.340459624526214
0.005497,0.11,0.856363919613647,1.354679802955665,-0.0002758896682706494,0.0029255235288559263
0.005731,0.1129,0.8928181959806823,1.3903940886699508,-0.0001940840322523299,0.24869575957629567
0.005545,0.1066,0.8638417198940644,1.312807881773399,-4.9454896705920445e-05,0.6673797170632432
0.005463,0.1091,0.8510671444150179,1.3435960591133007,-0.0002626569346211617,0.15525896173973494
0.005346,0.1031,0.8328400062315002,1.269704433497537,-6.477204362458078e-05,0.7464080514742585
0.005205,0.1012,0.8108739679077739,1.246305418719212,-0.00010605849480899675,0.6668960765131944
0.005379,0.1049,0.8379809939242873,1.291871921182266,-0.00012623751092355473,0.6865192772191573
0.00534,0.1056,0.831905281196448,1.3004926108374386,-0.00020197408153982323,0.5557930827745396
0.005288,0.1042,0.8238043308926624,1.2832512315270936,-0.00018050094030728787,0.7470137813737303
0.005249,0.1015,0.8177286181648232,1.2500000000000002,-7.780273935882598e-05,1.0973910270392184
0.005205,0.1014,0.8108739679077739,1.2487684729064041,-0.00011655465784221608,0.8901595090854714
0.005053,0.1018,0.787194267019785,1.2536945812807883,-0.00028954698390865497,0.29756468462579927
0.004987,0.1022,0.7769122916342109,1.2586206896551726,-0.0003765393099750937,-0.05110585419884872
0.005002,0.1064,0.7792491042218415,1.3103448275862069,-0.0005819587336727003,-0.7616215671671999
0.005001,0.1052,0.7790933167159994,1.2955665024630543,-0.0005199817554733845,-0.5660279246425486
0.00499,0.1026,0.7773796541517369,1.2635467980295567,-0.00039453163604153286,-0.15165727365071677
0.005111,0.1024,0.7962299423586229,1.2610837438423648,-0.00026303547300831395,0.26320429342671237
0.005101,0.1048,0.7946720673002025,1.2906403940886702,-0.0003989894294069464,-0.5053040012692297
0.005282,0.1069,0.8228696058576103,1.3165024630541873,-0.0003281991412557488,-0.2851095800889817
0.005413,0.1059,0.8432777691229164,1.3041871921182266,-0.00014471832608965122,0.733440733032746
0.00557,0.1042,0.8677364075401153,1.2832512315270936,0.00010149905969271227,2.0122095437789547
0.005375,0.1033,0.837357843900919,1.272167487684729,-4.6268206657801465e-05,1.02450723787534
0.005509,0.1028,0.8582333696837513,1.2660098522167489,0.00011397220092524817,1.7293738519153476
0.005634,0.1038,0.8777068079140052,1.2783251231527095,0.00018649138575915075,1.8929811658392415
0.005524,0.1059,0.8605701822713818,1.3041871921182266,-3.371832608965123e-05,0.7354106162116183
0.005528,0.0978,0.8611933322947499,1.204433497536946,0.0003953762767557323,2.3338692738735
0.005561,0.0959,0.866334319987537,1.1810344827586208,0.000528089825571316,2.337216072110917
0.005539,0.0953,0.8629069948590122,1.1736453201970443,0.0005375783146709737,2.006056112469181
0.005694,0.0941,0.8870540582645272,1.1588669950738917,0.0007555552928702903,2.205435299267173
0.00551,0.139,0.8583891571895934,1.7118226600985225,-0.001784833308087457,-3.140089050998293
0.00567,0.1161,0.8833151581243184,1.4298029556650247,-0.0004230226407838395,-0.5206068582802242
0.005702,0.1152,0.8883003583112633,1.4187192118226601,-0.0003437899071343526,-0.3497654956678975
0.005649,0.1142,0.8800436205016358,1.4064039408866995,-0.00034430909196825517,-0.34531415057346576
0.006057,0.1081,0.9436049228851846,1.33128078817734,0.00038382388054493486,0.934774912902395
0.006213,0.1084,0.9679077737965415,1.3349753694581281,0.0005240796359951057,1.082132269106589
0.00619,0.1095,0.9643246611621747,1.3485221674876848,0.00044335073931239984,0.8506879027137313
0.006311,0.1071,0.9831749493690606,1.3189655172413794,0.0006903046957110314,1.1744803367401841
0.006494,0.1077,1.0116840629381523,1.3263546798029557,0.0008418162066113734,1.2973175767564382
0.006464,0.105,1.0070104377628915,1.293103448275862,0.0009535144075598356,1.3350109825407217
0.006482,0.1086,1.0098146128680479,1.3374384236453203,0.0007825834729618866,0.9579885568552865
0.006426,0.1097,1.0010905125408942,1.350985221674877,0.0006688545762791797,0.7053903207318785
0.006337,0.1094,0.9872254245209533,1.3472906403940887,0.0005955988208290091,0.5444907395066488
0.00637,0.1094,0.9923664122137404,1.3472906403940887,0.0006285988208290091,0.5450818252455897
0.006437,0.1099,1.0028041751051566,1.353448275862069,0.000669358413245961,0.5645818283938632
0.006258,0.1087,0.9749182115594328,1.3386699507389164,0.0005533353914452758,0.3500094002772733
0.006206,0.1097,0.9668172612556473,1.350985221674877,0.00044885457627917916,0.14751459974751924
0.006304,0.1099,0.9820844368281663,1.353448275862069,0.0005363584132459607,0.2772481210043447
0.00628,0.1083,0.9783455366879575,1.333743842364532,0.0005963277175117156,0.3678898544329875
0.006303,0.1086,0.9819286493223243,1.3374384236453203,0.0006035834729618862,0.3738552590404789
0.0064,0.115,0.9970400373890014,1.4162561576354682,0.00036470625589886656,0.020808986794261297
0.006383,0.1152,0.9943916497896867,1.4187192118226601,0.0003372100928656476,-0.30700777485434483
0.005938,0.111,0.9250662096899828,1.3669950738916257,0.00011262951656325348,-1.109101175013644
0.005905,0.1096,0.9199252219971957,1.349753694581281,0.00015310265779578877,-1.2363369631009067
0.005524,0.0969,0.8605701822713818,1.1933497536945814,0.0004386090104052196,-0.4881605503818819
0.005082,0.076,0.7917121046892038,0.935960591133005,0.001093458047376642,2.207760148917468
0.005384,0.0885,0.8387599314534974,1.0899014778325122,0.0007394478578004321,0.655342533994757
0.005331,0.0866,0.8305031936438697,1.0665024630541873,0.0007861614066160165,0.7775425527088731
0.005323,0.0836,0.8292568935971334,1.0295566502463054,0.0009356038521143063,1.2959865327051376
0.005121,0.0807,0.7977878174170431,0.9938423645320197,0.0008857982160959876,1.0790200984435678
0.005107,0.0808,0.7956067923352548,0.9950738916256158,0.0008665501345793787,1.0405919046680772
0.005086,0.083,0.792335254712572,1.022167487684729,0.000730092341213965,0.5017853995761699
0.004865,0.0817,0.7579062159214831,1.0061576354679802,0.0005773174009298917,-0.10273003516227519
0.004732,0.095,0.7371864776444929,1.1699507389162562,-0.0002536774407791969,-2.645657270026722
0.004689,0.0867,0.7304876148932855,1.0677339901477834,0.00013891332509940579,-1.2444524019047947
0.004715,0.0854,0.7345380900451783,1.0517241379310347,0.00023313838481533143,-0.8724329756550834
0.004503,0.0825,0.7015111388066677,1.0160098522167489,0.0001733327487970131,-0.9751992149918416
0.004585,0.0835,0.7142857142857142,1.0283251231527095,0.00020285193363091605,-0.8367632053635978
0.004563,0.0853,0.7108583891571896,1.0504926108374386,8.638646633194261e-05,-1.081278104754371
0.004685,0.0885,0.7298644648699174,1.0899014778325122,4.044785780043213e-05,-1.103620929536052
0.004746,0.0881,0.7393675027262814,1.0849753694581281,0.00012244018386687108,-0.8044122045496646
0.004775,0.0884,0.7438853403957002,1.0886699507389164,0.0001356959393170416,-0.728543389604592
0.004768,0.0897,0.742794827854806,1.104679802955665,6.047087960111587e-05,-0.8779899957472097
0.004745,0.0894,0.7392117152204393,1.1009852216748768,5.3215124150945287e-05,-0.8840388759789963
0.004665,0.0883,0.7267487147530768,1.0874384236453203,3.094402083365141e-05,-0.9158816054404173
0.004682,0.0887,0.7293971023523914,1.0923645320197046,2.6951694767213263e-05,-0.8587825714714478
0.00479,0.0925,0.7462221529833307,1.1391625615763548,-6.447540286395447e-05,-1.020873986456339
0.00474,0.0915,0.7384327776912292,1.1268472906403941,-6.19945876978575e-05,-0.9233178131083054
0.00478,0.0936,0.7446642779249104,1.1527093596059115,-0.00013220429954666126,-1.0247431948182282
0.00471,0.0919,0.7337591525159681,1.1317733990147782,-0.00011298691376429668,-0.9125937039292494
0.004707,0.0927,0.7332917899984421,1.141625615763547,-0.0001579715658971744,-1.0141097799737977
0.0047,0.0945,0.7322012774575479,1.163793103448276,-0.00025943703319614847,-1.400055063897762
0.004708,0.0936,0.7334475775042842,1.1527093596059115,-0.00020420429954666128,-1.2138020053855332
0.004661,0.091,0.7261255647297087,1.120689655172414,-0.00011475418011480925,-0.7510654454682985
0.004722,0.0935,0.7356286025860725,1.1514778325123154,-0.00018495621803005236,-1.2877367624629725
0.004703,0.0965,0.7326686399750739,1.188423645320197,-0.00036139866352834227,-2.1070822023563514
0.004704,0.0947,0.732824427480916,1.1662561576354682,-0.00026593319622936814,-1.3895771766868794
0.004652,0.0936,0.7247234771771304,1.1527093596059115,-0.00026020429954666177,-1.2372923991028657
0.004655,0.0926,0.7251908396946565,1.1403940886699508,-0.0002047234843805647,-0.8099219805575407
0.004713,0.0912,0.7342265150334943,1.123152709359606,-7.325034314802949e-05,0.15331047733624753
0.004724,0.0899,0.7359401775977567,1.1071428571428572,5.974716567896769e-06,0.7395625941220754
0.004917,0.0886,0.7660071662252688,1.0911330049261083,0.0002671997762838229,2.336464301863602
0.0045,0.0893,0.7010437762891415,1.099753694581281,-0.00018653679433244547,-0.5643693105165278
0.004554,0.0905,0.7094563016046113,1.1145320197044335,-0.00019551377253176124,-0.5571204498151792
0.004538,0.0881,0.7069637015111389,1.0849753694581281,-8.555981613312877e-05,0.27997977005662067
0.004535,0.082,0.7064963389936126,1.0098522167487687,0.00023157315638006135,2.256764275798104
0.004532,0.0875,0.7060289764760865,1.0775862068965518,-6.00713270334707e-05,0.38655384396901343
0.004533,0.0885,0.7061847639819285,1.0899014778325122,-0.0001115521421995681,0.05910147771757237
0.004535,0.0876,0.7064963389936126,1.078817733990148,-6.231940855008083e-05,0.38789720019227464
0.004462,0.087,0.6951238510671444,1.0714285714285714,-0.00010383091945042212,0.1017245592527976
0.004446,0.0889,0.692631250973672,1.0948275862068968,-0.00021954446826600617,-0.6302036661561173
0.004448,0.088,0.692942825985356,1.083743842364532,-0.0001703117346165189,-0.30077677158280075
0.004445,0.0871,0.6924754634678298,1.0726600985221675,-0.00012607900096703144,-0.05188287305441872
0.004398,0.0873,0.6851534506932544,1.0751231527093597,-0.0001835751640002518,-0.4476008643967084
0.00439,0.0847,0.6839071506465181,1.043103448275862,-5.5125044568399804e-05,0.40030325316463866
0.00438,0.0848,0.6823492755880979,1.0443349753694582,-7.037312608500906e-05,0.26193360048492226
0.004341,0.0849,0.6762735628602586,1.0455665024630543,-0.0001146212076016187,-0.12684594192936258
0.00434,0.0849,0.6761177753544165,1.0455665024630543,-0.00011562120760161883,-0.1945730689812491
0.004344,0.085,0.6767409253777846,1.0467980295566504,-0.0001168692891182297,-0.2680537917886551
0.004366,0.086,0.6801682505063094,1.0591133004926108,-0.00014735010428432518,-0.5432655754809265
0.00432,0.0857,0.6730020252375759,1.0554187192118227,-0.00017760585973449622,-0.7384464225141089
0.004256,0.0869,0.6630316248636859,1.0701970443349755,-0.0003045828379338129,-1.5537507560266668
0.00416,0.0862,0.6480760243028508,1.061576354679803,-0.00036384626731754497,-2.0442203738955382
0.004025,0.0863,0.6270447110141766,1.062807881773399,-0.0005040943488341552,-2.5596367872949686
