SANDUSDT,BLZUSDT,SANDUSDT_perc,BLZUSDT_perc,spread,zscore
0.4337,0.05206,1.0,1.0,0.020701141628896857,
0.4369,0.05233,1.0073783721466452,1.005186323472916,0.021759195955439403,
0.4359,0.05227,1.0050726308508187,1.0040338071456012,0.02123518388287443,
0.4349,0.05249,1.002766889554992,1.008259700345755,0.018489894815612695,
0.4367,0.05299,1.0069172238874797,1.017864003073377,0.01632332875365433,
0.4385,0.0531,1.0110675582199677,1.0199769496734536,0.017250684220023516,
0.4342,0.05301,1.0011528706479134,1.0182481751824817,0.013664666111176005,
0.4306,0.05285,0.9928522019829376,1.0151747983096426,0.011333967251002663,
0.4287,0.05295,0.988471293520867,1.017095658855167,0.008640654038611084,
0.4266,0.05249,0.9836292367996311,1.008259700345755,0.010189894815612666,
0.425,0.0524,0.9799400507263085,1.006530925854783,0.00930387670676519,
0.4147,0.05104,0.9561909153792946,0.9804072224356511,0.00979293639529194,
0.4162,0.0514,0.9596495273230344,0.9873223203995389,0.008437008830681936,
0.4197,0.0517,0.9677196218584276,0.9930849020361122,0.009557069193506906,
0.4166,0.05132,0.9605718238413651,0.9857856319631194,0.0094716594005953,
0.4147,0.05125,0.9561909153792946,0.9844410295812523,0.008126978649269478,
0.4125,0.0515,0.9511182845284759,0.9892431809450632,0.003943695618290222,
0.4144,0.05184,0.9554991929905465,0.9957741067998462,0.003146430696158553,
0.4131,0.05155,0.952501729305972,0.9902036112178255,0.004147039012094456,
0.4126,0.05145,0.9513488586580586,0.9882827506723012,0.004440352224486077,
0.4168,0.05215,0.9610329721005304,1.001728774490972,0.0030871597377443716,-1.3177236887690442
0.4123,0.05185,0.9506571362693106,0.9959661928543987,0.0009670993749194001,-1.5203137194836456
0.4125,0.05175,0.9511182845284759,0.9940453323088743,0.0019604125873110556,-1.277621923943155
0.4142,0.05204,0.9550380447313812,0.9996158278908951,0.00135980427137522,-1.325628150983263
0.4151,0.0529,0.9571132118976252,1.016135228582405,-0.004562689355193106,-2.182497688714041
0.4138,0.05195,0.9541157482130506,0.9978870533999232,0.001673786162527724,-0.9464319740031713
0.4155,0.05215,0.9580355084159557,1.001728774490972,0.0017871597377443482,-0.8737009093182483
0.4101,0.05185,0.9455845054184921,0.9959661928543987,-0.0012329006250805796,-1.4289882892250292
0.4093,0.05165,0.9437399123818309,0.99212447176335,-0.000446274200297303,-1.1461663945728553
0.4117,0.05185,0.9492736914918147,0.9959661928543987,0.0003670993749194107,-0.869076404476167
0.4124,0.05257,0.9508877103988933,1.0097963887821744,-0.004644755754300622,-1.810329634600776
0.4076,0.052,0.9398201521789257,0.9988474836726853,-0.00492287044366807,-1.6700688205202856
0.4063,0.0522,0.936822688494351,1.0026892047637341,-0.007809496868451449,-2.013341219425015
0.4082,0.05243,0.9412035969564215,1.0071071840184402,-0.007734117256952278,-1.7692223124087407
0.4106,0.05231,0.9467373760664054,1.004802151363811,-0.0043821414020822624,-1.017131223146489
0.4078,0.05225,0.9402813004380909,1.0036496350364963,-0.006706153474647258,-1.4179051831321063
0.405,0.0521,0.9338252248097765,1.0007683442182098,-0.008316183656059739,-1.6470300620437446
0.4061,0.052,0.9363615402351857,0.9988474836726853,-0.006422870443668072,-1.10377055689739
0.4031,0.05169,0.9294443163477059,0.9928928159815597,-0.006963599485253935,-1.1163157004148474
0.4054,0.05192,0.934747521328107,0.9973107952362659,-0.006488219873754808,-0.9219527613618995
0.4058,0.05166,0.9356698178464377,0.9923165578179023,-0.004025605521536413,-0.2587466230073237
0.4037,0.0517,0.9308277611252018,0.9930849020361122,-0.006442930806493108,-0.8059318622055441
0.4026,0.052,0.9282914456997926,0.9988474836726853,-0.009922870443668075,-1.5642087417984467
0.4031,0.05201,0.9294443163477059,0.9990395697272377,-0.009502201764907237,-1.3359193713523685
0.4025,0.05226,0.9280608715702099,1.0038417210910489,-0.012085484795886448,-1.8150758325220713
0.4041,0.05198,0.9317500576435325,0.9984633115635804,-0.008264207801189749,-0.7533642199422608
0.4041,0.05233,0.9317500576435325,1.005186323472916,-0.011040804044560593,-1.3743365324517056
0.4048,0.0521,0.933364076550611,1.0007683442182098,-0.008516183656059773,-0.6300539988200696
0.4048,0.0521,0.933364076550611,1.0007683442182098,-0.008516183656059773,-0.5584144070855015
0.4019,0.05155,0.9266774267927138,0.9902036112178255,-0.007052960987905588,0.022517323919235416
0.3938,0.05115,0.9080009222965183,0.982520169035728,-0.01197970813833893,-1.8483723502878637
0.3938,0.0507,0.9080009222965183,0.9738762965808683,-0.008409798682576408,-0.23929034149905062
0.3978,0.05115,0.9172238874798248,0.982520169035728,-0.007979708138338926,0.022365796276915144
0.4009,0.05109,0.9243716854968873,0.9813676527084134,-0.004403720210903961,1.5404591503505454
0.4005,0.05111,0.9234493889785567,0.9817518248175182,-0.004962382853382241,1.1866914940728226
0.3956,0.05075,0.9121512566290063,0.9748367268536304,-0.007006455288772251,0.3845566829706792
0.3962,0.05055,0.9135347014065023,0.9709950057625816,-0.004819828863988906,1.2823375879086993
0.3952,0.05041,0.9112289601106757,0.9683058009988476,-0.004709190366640581,1.2084573520564421
0.3953,0.05045,0.9114595342402583,0.9690741452170573,-0.004926515651597241,1.0617193357104595
0.3882,0.0504,0.8950887710398894,0.968113714944295,-0.011629859045401425,-1.493056584149269
0.3867,0.04995,0.8916301590961494,0.9594698424894352,-0.009559949589638905,-0.6379525316233527
0.3818,0.04936,0.880332026746599,0.9481367652708413,-0.009779401636528073,-0.6486762486641283
0.3825,0.0491,0.8819460456536777,0.9431425278524779,-0.007016787284309656,0.4770662047180671
0.3834,0.0492,0.8840212128199217,0.9450633883980023,-0.006910100496701321,0.465560505820055
0.382,0.0496,0.8807931750057644,0.9527468305800998,-0.011483353346268044,-1.311284237248331
0.3826,0.04943,0.8821766197832603,0.9494813676527084,-0.009534720885202241,-0.6281580916432083
0.3855,0.0495,0.8888632695411576,0.9508259700345755,-0.007190040133876363,0.32461035933734583
0.3846,0.04935,0.8867881023749136,0.9479446792162888,-0.006900070315288831,0.3781566827919624
0.384,0.04915,0.8854046575974176,0.94410295812524,-0.005913443890505521,0.741849823968036
0.3853,0.0493,0.8884021212819921,0.9469842489435266,-0.0058034137090930416,0.7260528613148456
0.388,0.0495,0.894627622780724,0.9508259700345755,-0.004690040133876361,1.1120079979374182
0.3888,0.04955,0.8964722158173853,0.9517864003073376,-0.0042866967400722045,1.199192783667891
0.3894,0.04936,0.8978556605948813,0.9481367652708413,-0.002179401636528022,1.8222723456600842
0.387,0.04945,0.8923218814848974,0.9498655397618133,-0.005293383527680551,0.5283451519108867
0.3879,0.04948,0.8943970486511414,0.9504417979254707,-0.0046313774913980255,0.7995731168145668
0.3876,0.04939,0.8937053262623934,0.9487130234344987,-0.004217395600245533,0.9397481825171713
0.3873,0.04917,0.8930136038736454,0.9444871302343449,-0.0027721065329838757,1.3610031606637603
0.3867,0.04954,0.8916301590961494,0.9515943142527852,-0.006307365418833033,0.05925242113114818
0.3874,0.04958,0.8932441780032282,0.952362658470995,-0.005924690703789648,0.22874896939278197
0.3836,0.04957,0.884482361079087,0.9521705724164425,-0.009645359382550567,-1.0870481835478314
0.3855,0.04978,0.8888632695411576,0.9562043795620437,-0.009411317128573016,-1.107081019969989
0.3842,0.04961,0.8858658058565829,0.9529389166346524,-0.009362684667507226,-1.0962913971074315
0.3844,0.04955,0.8863269541157484,0.9517864003073376,-0.008686696740072164,-0.8661422194643826
0.3823,0.0494,0.8814848973945123,0.948905109489051,-0.009596726921484722,-1.1486700263230378
0.3846,0.0492,0.8867881023749136,0.9450633883980023,-0.0057101004967013425,0.3696185088286822
0.3862,0.04941,0.8904772884482361,0.9490971955436035,-0.005776058242723925,0.26217523373935675
0.3873,0.0494,0.8930136038736454,0.948905109489051,-0.004596726921484717,0.7045936123499469
0.388,0.04951,0.894627622780724,0.9510180560891278,-0.004769371455115523,0.5715100403478378
0.3896,0.04969,0.8983168088540466,0.9544756050710718,-0.004597335237420508,0.5968359359910551
0.3883,0.04961,0.895319345169472,0.9529389166346524,-0.005262684667507234,0.2803551801479377
0.3887,0.04979,0.8962416416878026,0.9563964656165962,-0.006290648449812253,-0.1743899570208284
0.3881,0.04992,0.8948581969103068,0.9588935843257779,-0.00792195562592135,-0.8338493980548307
0.3888,0.0498,0.8964722158173853,0.9565885516711485,-0.0062699797710513705,-0.05301945731858106
0.3869,0.04969,0.8920913073553148,0.9544756050710718,-0.007297335237420488,-0.4478100714174611
0.3875,0.04969,0.8934747521328108,0.9544756050710718,-0.006697335237420499,-0.1169410953519565
0.3842,0.0495,0.8858658058565829,0.9508259700345755,-0.008490040133876386,-0.9232986626857443
0.3853,0.04962,0.8884021212819921,0.9531310026892047,-0.008342015988746398,-0.7694911478435558
0.3868,0.04978,0.8918607332257321,0.9562043795620437,-0.008111317128573048,-0.587510440752747
0.3855,0.04973,0.8888632695411576,0.9552439492892816,-0.009014660522377205,-1.0139718076131048
0.3832,0.0496,0.8835600645607563,0.9527468305800998,-0.010283353346268065,-1.534914944689115
0.3803,0.0493,0.8768734148028592,0.9469842489435266,-0.01080341370909299,-1.7078929374332206
0.3826,0.0493,0.8821766197832603,0.9469842489435266,-0.008503413709093022,-0.5546694915583036
0.3794,0.04915,0.8747982476366153,0.94410295812524,-0.010513443890505514,-1.5227433733349263
0.3795,0.0492,0.8750288217661979,0.9450633883980023,-0.010810100496701336,-1.5328177028602858
0.3804,0.04953,0.8771039889324419,0.9514022281982327,-0.012528034097593843,-2.0647929728317265
0.3794,0.04915,0.8747982476366153,0.94410295812524,-0.010513443890505514,-1.0846099167166225
0.3765,0.04863,0.868111597878718,0.9341144832885132,-0.009288215186068816,-0.49896424161401987
0.3773,0.04879,0.8699561909153795,0.9371878601613522,-0.009757516325895499,-0.6300777580477439
0.3795,0.04879,0.8750288217661979,0.9371878601613522,-0.007557516325895519,0.47298098625049406
0.3787,0.04855,0.8731842287295366,0.9325777948520938,-0.006453564616155538,1.1419297286732748
0.3785,0.04831,0.8727230804703713,0.9279677295428351,-0.004749612906415512,1.9825464622933895
0.3809,0.04827,0.8782568595803552,0.9271993853246254,-0.002032287621458795,2.6880179283051935
0.3815,0.04857,0.8796403043578511,0.9329619669611986,-0.003812227258633838,1.7056057021359068
0.3832,0.04879,0.8835600645607563,0.9371878601613522,-0.003857516325895538,1.5578083142761048
0.3849,0.04874,0.8874798247636616,0.93622742988859,-0.0017608597196996367,1.9934531434261824
0.3841,0.04849,0.8856352317270003,0.9314252785247791,-0.0005775766887204936,2.0317658069112485
0.3834,0.04846,0.8840212128199217,0.9308490203611218,-0.0010395827250029854,1.6611326080977864
0.3862,0.04852,0.8904772884482361,0.9320015366884364,0.001284429347561955,1.945641285369391
0.3858,0.04863,0.8895549919299055,0.9341144832885132,1.1784813931159377e-05,1.457303590030287
0.3863,0.04871,0.8907078625778188,0.9356511717249328,-0.0001228657559822488,1.283111980862928
0.3861,0.04884,0.8902467143186535,0.9381482904341145,-0.0013541729320913354,0.9173875682569598
0.3863,0.04909,0.8907078625778188,0.9429504417979254,-0.003137455963070579,0.4526632830226411
0.3865,0.04929,0.8911690108369842,0.9467921628889743,-0.004524082387853845,0.09035047243960974
0.3888,0.0494,0.8964722158173853,0.948905109489051,-0.003096726921484716,0.35780426128498594
0.3878,0.04934,0.8941664745215587,0.9477525931617364,-0.0036207389940497436,0.15518757930038946
0.3883,0.04961,0.895319345169472,0.9529389166346524,-0.005262684667507234,-0.41921129152311487
0.3851,0.04948,0.8879409730228269,0.9504417979254707,-0.00743137749139805,-1.2052923844641583
0.3815,0.04916,0.8796403043578511,0.9442950441797926,-0.008492775211744685,-1.5975561737609558
0.3843,0.04942,0.8860963799861655,0.949289281598156,-0.007755389563963044,-1.4699291601208455
0.389,0.04977,0.8969333640765507,0.9560122935074914,-0.00583198580733385,-0.8497361022087224
0.3894,0.0497,0.8978556605948813,0.9546676911256242,-0.0048766665586597036,-0.5408737044993864
0.3923,0.04992,0.9045423103527784,0.9588935843257779,-0.0037219556259213693,-0.12807609605624784
0.3916,0.0497,0.9029282914456999,0.9546676911256242,-0.002676666558659724,0.2780888945474815
0.4001,0.05049,0.922527092460226,0.969842489435267,-0.00044384093655386314,1.0320909542020333
0.4038,0.05041,0.9310583352547844,0.9683058009988476,0.0038908096333594155,2.1646848915433456
0.4035,0.0504,0.9303666128660365,0.968113714944295,0.0036701409545986108,1.8319287123294916
0.4024,0.05096,0.9278302974406272,0.9788705339992316,-0.0018724130347947399,0.23864153868678645
0.4026,0.0508,0.9282914456997926,0.9757971571263926,-0.00040311189496805566,0.6572718123557727
0.4029,0.05081,0.9289831680885404,0.975989243180945,-0.0001824432162072509,0.7575379216090392
0.4025,0.05042,0.9280608715702099,0.9684978870533999,0.0025114783121202855,1.4622063257582607
0.4067,0.05099,0.9377449850126817,0.979446792162889,0.002189593001487744,1.2956634104279638
0.4104,0.05136,0.9462762278072401,0.9865539761813292,0.002954334115638557,1.3796300301949207
0.4091,0.05126,0.9432787641226655,0.9846331156358048,0.002447647328030267,1.1372527861352084
0.4105,0.05131,0.9465068019368227,0.9855935459085671,0.003450990721834357,1.254483249164328
0.4097,0.05132,0.9446622089001615,0.9857856319631194,0.002571659400595283,0.9514189383682228
0.4108,0.0514,0.9471985243255707,0.9873223203995389,0.00303700883068192,0.9699659668929179
0.4098,0.05099,0.9448927830297441,0.979446792162889,0.005289593001487736,1.3520083105802714
0.4106,0.05125,0.9467373760664054,0.9844410295812523,0.004026978649269486,0.9772496667866174
0.4085,0.05098,0.9418953193451695,0.9792547061083364,0.00406892432272693,0.932814524255123
0.4094,0.0511,0.9439704865114135,0.9815597387629658,0.0040169484678568845,0.8767735622370049
0.412,0.05117,0.9499654138805627,0.9829043411448328,0.00606162921918274,1.437984937079094
0.4062,0.0509,0.9365921143647683,0.977718017671917,0.002403574892640259,0.13058864049839447
0.407,0.05097,0.9384367074014296,0.9790626200537841,0.0026482556439660354,0.1253740173051617
0.4061,0.05113,0.9363615402351857,0.9821359969266231,0.0004789545041394283,-1.01878100808012
0.4032,0.05105,0.9296748904772885,0.9805993084902035,-0.0017863949259472323,-2.0026219681105797
0.4072,0.0514,0.9388978556605949,0.9873223203995389,-0.0005629911693180722,-1.2815175886055958
0.4109,0.05144,0.9474290984551533,0.9880906646177487,0.00281968354572526,0.28669582068673083
0.4083,0.05151,0.9414341710860042,0.9894352669996158,-0.0003356357029489221,-1.2752483675238182
0.411,0.05127,0.947659672584736,0.9848252016903573,0.004268316006791062,0.8904018989362434
0.412,0.05149,0.9499654138805627,0.9890510948905109,0.0035230269395293834,0.447257710570022
0.4084,0.05139,0.9416647452155869,0.9871302343449865,0.0007163401519210688,-0.9569160281274123
0.4058,0.05137,0.9356698178464377,0.9867460622358816,-0.001724997205600598,-1.9024207269823585
0.4052,0.05142,0.9342863730689417,0.9877064925086438,-0.0027216538117963984,-1.9938218895474005
0.4057,0.05119,0.935439243716855,0.9832885132539377,-0.00039703342329555635,-0.9589384286533229
0.4041,0.05061,0.9317500576435325,0.9721475220898963,0.002604183208576083,0.26329566869740184
0.4059,0.05078,0.9359003919760203,0.9754129850172877,0.0030555507475102384,0.43494080392643
0.4029,0.05058,0.9289831680885404,0.9715712639262389,0.0016421771722935907,-0.10808322612501652
0.4047,0.05057,0.9331335024210284,0.9713791778716864,0.0035215084935327767,0.7130756507129635
0.4073,0.0505,0.9391284297901776,0.9700345754898194,0.006676827742206903,1.8425683580837362
0.4086,0.05061,0.9421258934747523,0.9721475220898963,0.007104183208576087,1.809725694877425
0.4111,0.05081,0.9478902467143188,0.975989243180945,0.00801755678379279,1.8906003028664042
0.4123,0.05093,0.9506571362693106,0.9782942758355744,0.008265580928922711,1.8345598204272309
0.4116,0.05109,0.949043117362232,0.9813676527084134,0.006296279789096082,1.1225670938615677
0.4176,0.05137,0.9628775651371917,0.9867460622358816,0.010075002794399435,1.9331910712432467
0.4171,0.0512,0.9617246944892784,0.9834805993084902,0.010923635255465247,1.8570391940914088
0.4276,0.05171,0.9859349780954577,0.9932769880906646,0.017377737872267707,2.672992373430851
0.4281,0.05242,0.987087848743371,1.006915097963888,0.012245214064286858,1.4497142950330957
0.4333,0.05298,0.9990777034816695,1.0176719170188244,0.013002660074893535,1.427849377337175
0.4357,0.05288,1.0046114825916532,1.0157510564733,0.01619597328728517,1.7752498293158727
0.4359,0.05296,1.0050726308508187,1.0172877449097195,0.01576132271737185,1.5068451747220453
0.4356,0.05319,1.0043809084620705,1.0217057241644256,0.013636702328870987,1.0470096899978298
0.4329,0.05339,0.9981554069633388,1.0255474452554745,0.009350075904087707,0.2848650666231958
0.4306,0.05311,0.9928522019829376,1.020169035728006,0.00927135289878439,0.19641204698991263
0.4302,0.05308,0.991929905464607,1.0195927775643487,0.009109346862501866,0.0730351185402183
0.4292,0.05309,0.9896241641687804,1.019784863618901,0.008030015541262758,-0.25074121300015345
0.4301,0.05321,0.9916993313350242,1.0220898962735305,0.007978039686392657,-0.3382912464566478
0.4297,0.0531,0.9907770348166937,1.0199769496734536,0.008450684220023541,-0.305193354601418
0.4326,0.0536,0.9974636845745908,1.0295812524010757,0.007384118158065167,-0.7147864652145882
0.4321,0.05326,0.9963108139266774,1.0230503265462927,0.009581383080196848,-0.19766922737724302
0.4387,0.0533,1.011528706479133,1.0238186707645025,0.015864057795240194,1.5421754190339545
0.4344,0.05331,1.0016140189070788,1.024010756819055,0.011484726474001006,0.1872126363180363
0.4344,0.05331,1.0016140189070788,1.024010756819055,0.011484726474001006,0.13954728462819907
0.4353,0.05339,1.0036891860733226,1.0255474452554745,0.01175007590408772,0.17380301899602543
0.4316,0.05297,0.9951579432787642,1.017479830964272,0.011381991396132662,-0.02130987799928782
0.4263,0.0524,0.9829375144108832,1.006530925854783,0.010603876706765214,-0.29526993076976094
0.4271,0.05269,0.9847821074475444,1.0121014214368036,0.009103268390829367,-0.7659827349935596
0.4303,0.05297,0.9921604795941896,1.017479830964272,0.010081991396132695,-0.35997067576831276
0.4323,0.05335,0.9967719621858429,1.0247791010372647,0.009067401189044366,-0.6811060790712701
0.4351,0.05314,1.0032280378141574,1.0207452938916635,0.013533358935066853,0.9748551536789846
0.4362,0.0534,1.0057643532395666,1.0257395313100268,0.012570744582848459,0.7515598268470186
